db1.tbl2.col1,db1.tbl2.col2,db1.tbl2.col3,db1.tbl2.col4
-4840,-392,52,2147480889
3418,6882,40,2147476359
-1843,-4505,22,2147483126
888,-394,60,2147473705
3758,1673,86,2147483524
652,-847,30,2147480517
2359,-2128,65,2147474952
1501,-2597,1,2147475278
3148,469,68,2147477728
279,2991,59,2147477951
1624,-3181,77,2147479651
-349,1642,22,2147483006
-3943,-3736,56,2147474060
-2186,-4346,34,2147475266
-3509,-3534,0,2147478819
-3141,-3080,47,2147478784
607,-2328,48,2147476425
2892,7680,39,2147474387
4215,2419,61,2147478547
2423,-1212,14,2147474566
350,1794,29,2147481233
-4975,-225,20,2147479269
1593,5255,7,2147481455
-254,2335,6,2147479980
4067,8200,33,2147475151
404,-4025,63,2147476875
3573,-191,41,2147474475
-3483,-6950,52,2147476879
-1511,-1869,95,2147476521
319,-915,96,2147483457
857,344,69,2147483025
-3923,-7623,9,2147479500
3138,667,89,2147483524
-4155,-6123,57,2147482349
-1745,-1609,89,2147479280
4497,5165,82,2147482534
465,-4037,98,2147476927
2952,3808,3,2147477664
-4865,-573,88,2147475716
-887,659,7,2147479272
-4439,-4039,11,2147479171
-1040,-3829,87,2147483086
-2319,-4513,87,2147482239
1382,6324,80,2147476255
656,-2892,24,2147473935
4862,6959,96,2147475051
185,-3646,26,2147478180
-4614,-7184,1,2147474088
-1003,-94,72,2147479260
3066,7439,54,2147478533
2715,1385,57,2147478740
3550,2292,32,2147474916
-4028,-8668,82,2147480867
-52,-3428,48,2147480512
119,1145,4,2147480655
-4025,-4707,46,2147473833
4497,284,83,2147477905
1664,6415,23,2147477191
-1041,2740,94,2147483319
-4460,-1826,43,2147478534
-1042,-2183,67,2147478288
331,3530,95,2147474792
-572,3876,98,2147477812
-2884,992,13,2147474282
2546,-630,35,2147481225
3254,6706,50,2147474951
-47,4633,5,2147474180
-4646,-4617,16,2147476345
-4396,-1031,81,2147474600
-4567,-1117,71,2147476453
764,-3843,50,2147481234
-479,2220,51,2147482409
-2874,456,11,2147480430
-4337,-6505,80,2147482819
1371,3995,94,2147478860
3353,5359,0,2147477778
546,36,10,2147481590
-347,-3367,15,2147477189
-4171,-5652,91,2147477034
-3775,-3001,8,2147483577
-2267,-2847,7,2147479738
-3312,-5865,24,2147479143
1084,4515,73,2147481306
-951,-2494,39,2147476048
-3833,-5343,66,2147477200
955,-1325,22,2147474626
2686,1382,61,2147480195
-3254,-7725,22,2147479161
-514,-5413,43,2147482242
-2455,-4897,55,2147475162
4760,4696,67,2147483387
3933,6237,22,2147474041
-2077,-3838,8,2147476278
4890,4456,3,2147479463
-1787,-1679,33,2147473751
830,1661,81,2147475391
-3939,929,33,2147479084
1807,804,97,2147474069
-3880,-8773,41,2147480064
2224,5750,2,2147479845
-4234,-5707,82,2147478940
-871,-3498,33,2147480456
1834,2569,89,2147478361
-1017,-2249,98,2147476825
-2550,-5517,94,2147477424
1019,-2674,42,2147478038
-1267,2284,90,2147482115
-3572,-6492,66,2147480376
-340,-5139,36,2147480858
3265,6552,11,2147482033
2490,5939,86,2147474774
350,-1844,80,2147473897
3070,6404,15,2147478699
-2926,-272,61,2147479759
-1835,-4733,16,2147478039
125,1822,14,2147482077
-3671,-5058,25,2147481435
-1301,-274,44,2147477368
-177,4170,1,2147477657
1959,3169,16,2147478553
1420,-1973,64,2147475984
-4310,-5287,93,2147476232
-2645,-2064,95,2147475413
2763,1327,29,2147477565
1074,-1549,67,2147482982
-1769,-360,43,2147474762
1329,-2786,95,2147479688
-1946,2031,59,2147474787
-4447,-4331,98,2147481615
3896,3803,0,2147479301
-4186,554,18,2147480140
-1234,-1276,32,2147478310
4999,4469,82,2147477164
2717,6464,35,2147483436
938,-1707,90,2147474793
3667,8197,76,2147475275
3167,6280,90,2147474893
-3795,-6557,77,2147483322
1974,-2955,23,2147479409
1600,5696,98,2147483361
-2379,-4189,82,2147474017
358,2876,24,2147478503
-3228,-4326,10,2147478968
4141,2279,8,2147476880
4617,6668,5,2147475433
1984,-851,57,2147474222
-3824,-2413,99,2147479152
-1712,-5397,28,2147481668
3298,1378,72,2147477351
3813,3903,96,2147479125
-4589,-1284,86,2147476220
-4915,-2166,78,2147479553
2368,7132,10,2147475763
1719,2804,22,2147481085
4600,-136,25,2147482996
4665,7808,0,2147474733
4696,1136,93,2147482000
3746,3882,80,2147480841
3069,105,46,2147482598
560,-811,40,2147476396
-2544,1118,22,2147479053
3863,37,99,2147482669
1692,5910,4,2147482688
-128,-375,98,2147481547
3645,5461,49,2147480629
-2620,2015,8,2147477992
-2599,-422,3,2147480851
-3591,-6829,70,2147483369
1638,2250,64,2147479088
4551,2111,79,2147476540
2706,-757,56,2147477272
-4054,-3797,24,2147480335
-2489,-5301,57,2147483517
-3153,-1554,5,2147481071
726,294,13,2147479952
3689,905,62,2147477753
3017,625,74,2147478102
1345,-3477,64,2147483139
-3071,-5523,51,2147475819
2948,-1338,64,2147482469
-3619,-5492,99,2147482117
-4964,-8136,7,2147474671
2675,3022,95,2147478269
-882,-4356,96,2147483039
-2253,-5271,7,2147475365
1770,-1997,13,2147480851
-1981,-5677,23,2147475628
-4552,-3145,63,2147475238
-1038,3634,92,2147473917
-3461,-6562,24,2147477745
943,-813,5,2147476268
-3409,-456,0,2147483226
3275,2017,86,2147478874
-3778,-3088,32,2147478901
4781,5346,13,2147482374
1950,5856,62,2147483448
-71,3386,55,2147476046
1127,1198,61,2147480843
4541,1115,27,2147478280
2720,975,28,2147480880
1648,1592,22,2147482303
2913,483,43,2147473670
2703,4120,37,2147482528
1420,-66,48,2147474934
1713,-3112,42,2147477508
-643,330,9,2147474384
2034,6446,26,2147480532
4812,3167,7,2147483180
847,2563,67,2147476025
-3303,-4933,84,2147482035
3562,3066,84,2147479276
997,1563,29,2147483344
-834,-1820,12,2147475763
-1690,709,57,2147479040
-4607,-7142,2,2147479066
2002,5819,83,2147476566
932,5289,99,2147481671
3973,1247,4,2147482710
3547,3221,21,2147482024
819,-4018,57,2147483529
-2936,-1347,65,2147474860
-1113,-5774,88,2147479872
-1410,-1280,39,2147482337
2315,5048,87,2147475213
-4362,-1653,4,2147483502
-755,3986,15,2147482057
2407,7104,14,2147478268
4567,8426,76,2147483201
-910,-4895,74,2147480260
-2866,2125,79,2147481187
1841,-3037,17,2147475153
-300,1358,88,2147479970
1077,-2529,46,2147482636
961,-95,3,2147478604
-3946,-8245,52,2147480413
1037,732,57,2147475899
4027,7870,84,2147480318
173,1172,74,2147480737
-2998,-7759,57,2147478609
4047,4914,58,2147482872
1359,3946,33,2147476832
-2120,-6441,29,2147479396
4630,3944,53,2147482179
-4310,-1227,67,2147478573
1668,-985,77,2147474136
2930,-1433,74,2147483185
-1992,224,67,2147482630
-3601,-598,25,2147480913
3441,3761,2,2147479019
-1451,501,56,2147474834
-1631,-2496,36,2147478925
635,-296,37,2147480370
-1762,1690,40,2147478055
-2427,-574,3,2147480081
-3694,-6593,25,2147481589
-3541,-4310,38,2147476917
2900,6943,41,2147475354
-4130,-304,10,2147477247
3460,7512,10,2147474350
4453,7747,53,2147479304
-666,18,37,2147474921
-2765,-2782,19,2147474186
3041,618,25,2147477860
4873,5460,75,2147476587
-233,1771,92,2147474133
-66,-1418,13,2147475034
4265,3364,49,2147474697
-3715,-863,24,2147474431
180,-3441,54,2147476572
412,64,50,2147482459
1103,3187,89,2147481825
-2345,1255,9,2147481417
272,-4510,13,2147479260
-3461,-5028,4,2147481709
64,-1288,56,2147480937
812,-1700,21,2147477180
-4973,-1766,74,2147481672
-339,-790,28,2147478172
3123,3096,6,2147475452
4134,2601,17,2147480043
-3255,-4376,30,2147482938
1257,-1476,42,2147481951
2086,1567,83,2147481478
2773,1097,34,2147474617
-690,-1626,70,2147475281
4018,4351,93,2147482199
-4335,-2482,3,2147478510
2045,6425,50,2147474566
-2147,-4411,93,2147473815
3607,1252,29,2147476969
-4916,-7981,93,2147479837
4713,6462,52,2147478785
-2527,-6792,81,2147478622
-1094,-4822,73,2147482597
-774,4181,13,2147478431
1209,-1026,35,2147478141
-1351,539,86,2147475621
856,-478,11,2147473745
-4443,29,75,2147476724
-3640,-3220,33,2147475854
349,-2026,25,2147481778
4319,7822,5,2147473734
493,-630,52,2147483606
508,-3061,14,2147479963
-793,3727,18,2147477295
-1026,-121,46,2147477325
3411,1713,86,2147482521
1285,1251,99,2147481293
3714,1712,76,2147481974
-867,-3987,94,2147479860
696,-1232,60,2147480608
-509,3227,89,2147477437
-1903,-3398,51,2147482574
560,-3287,17,2147474781
-3314,-2479,59,2147476746
3091,3926,46,2147477119
3804,7371,56,2147479087
-1396,-4953,32,2147476913
-3790,-2578,31,2147475616
4700,613,3,2147481161
2732,2719,40,2147476792
2326,-104,18,2147480739
3530,506,6,2147474872
-4102,-9000,98,2147481460
-2968,-1796,25,2147474835
-430,1276,86,2147473654
3246,7368,97,2147475756
4148,5609,50,2147478668
-148,-2636,55,2147483277
951,-1302,70,2147474583
-1237,1114,74,2147480846
-2972,-1739,50,2147482399
4650,9490,7,2147479285
-3023,-5610,12,2147482285
1025,962,31,2147474956
-3622,-8002,33,2147475064
2572,3398,17,2147478693
-329,1591,78,2147475553
3353,6137,54,2147482169
668,1893,42,2147480948
4266,2471,23,2147481430
1711,4095,20,2147479750
-1941,66,17,2147477045
-3326,1474,13,2147477326
-1948,-6635,52,2147483393
884,-2304,18,2147479678
-1571,-3280,76,2147476650
1767,-3006,56,2147480270
3203,5968,63,2147476213
-3261,-6736,79,2147476231
-1877,-2153,1,2147479499
3767,3721,56,2147481145
-424,-348,33,2147475462
50,-4183,48,2147477566
3819,-805,89,2147480159
1066,5316,53,2147476861
-3485,-5468,21,2147477535
-3427,-2830,83,2147481405
3823,55,92,2147474870
-4465,-1581,81,2147479394
-1903,2564,92,2147476755
-2949,-4328,43,2147476161
-597,-2274,90,2147478500
17,1452,34,2147478624
3777,2122,28,2147478631
-1576,-2476,5,2147477786
2182,4622,36,2147474968
-4956,-9323,88,2147476014
1804,-428,84,2147477961
2875,-199,57,2147476183
3743,6590,63,2147479937
4672,278,30,2147476023
-4984,-4250,49,2147476261
149,460,79,2147478033
3807,5584,59,2147483502
-1193,2523,13,2147473872
-1662,-2105,69,2147481044
-1818,1801,10,2147476448
-3986,-7382,26,2147474928
-2273,-4421,68,2147474169
-3727,-1078,78,2147475266
3392,2941,37,2147481454
3100,1011,61,2147475249
663,-3783,52,2147475954
1369,-1097,79,2147481470
4585,-249,17,2147483055
-3596,-2418,96,2147474590
4017,8333,98,2147477579
3018,2482,51,2147482993
3020,5308,23,2147477397
-4237,-5787,98,2147482100
-199,3213,6,2147482229
-4891,-3342,13,2147478388
3299,6879,49,2147474055
2732,3491,93,2147475691
-3145,493,23,2147478920
-4152,-3194,78,2147482406
-3082,686,12,2147479405
3981,5287,18,2147475627
-3313,228,28,2147479812
1501,2587,21,2147477486
-4010,-3720,1,2147480788
2247,4449,76,2147475963
-2113,-432,35,2147481940
2972,7601,37,2147478404
898,5038,17,2147480444
3126,1407,50,2147473680
1714,4371,14,2147477979
3106,-1693,98,2147480538
-2410,-285,51,2147482171
-3052,-4089,16,2147477164
363,1250,76,2147478229
717,1010,21,2147477863
-2302,1900,53,2147473805
-3793,1079,51,2147478593
2455,-867,84,2147477276
-4055,-5627,89,2147477430
3739,1723,45,2147477469
43,-2700,3,2147476336
3803,3200,6,2147482532
3448,7579,9,2147482891
-2106,-3921,14,2147478692
3923,4247,25,2147481494
3294,-623,79,2147479033
-1930,1633,39,2147475746
-4912,-3613,97,2147475804
-3446,-2847,60,2147479102
-634,-1603,80,2147481973
3078,-370,15,2147477398
-4885,-6272,97,2147475775
3219,2056,92,2147476033
831,1794,17,2147479248
2550,-375,74,2147480679
817,-2405,75,2147481104
4323,896,1,2147481410
-4213,-7668,53,2147477845
447,5341,17,2147478074
-4394,-6818,53,2147475926
51,-4627,37,2147475122
3847,3728,96,2147479637
2699,5495,72,2147481136
-1450,-671,14,2147482888
1443,4752,63,2147474063
-2794,-6544,91,2147479155
4863,2014,7,2147475814
4228,1842,45,2147479430
-4380,-2682,99,2147476026
-3197,-1081,38,2147482501
-3075,-7038,51,2147480941
4630,8306,7,2147473936
3437,4558,49,2147476248
-3650,71,49,2147475373
2147,3632,82,2147479701
-1375,2576,67,2147482414
3989,-480,26,2147474364
2428,5925,76,2147477060
-4322,-5938,37,2147478971
-772,-3006,20,2147476041
-4609,-5825,89,2147477728
-3315,-1818,44,2147474660
4610,3336,57,2147479896
2655,2265,22,2147476008
2583,6782,53,2147475594
-2651,-314,29,2147477160
1881,603,94,2147481766
2224,5026,94,2147479247
-2402,-3350,15,2147474999
-3751,-2165,51,2147476723
-2496,-5482,40,2147477552
-4894,-5202,70,2147481508
3987,8749,80,2147474175
-3468,-860,23,2147479295
-1354,-755,19,2147478808
2994,4290,26,2147483121
-1470,1120,1,2147479133
2767,-257,59,2147476927
-4646,151,50,2147481058
4179,7524,0,2147480380
-3380,-3962,97,2147477664
-4571,-4270,90,2147477584
-3427,-392,5,2147474692
176,-1431,37,2147477087
2433,4827,53,2147473960
4269,901,59,2147482155
-4997,-2520,26,2147475538
2256,5948,79,2147477869
-1749,-3602,61,2147480626
-4946,-30,62,2147482335
-1652,-5051,98,2147482820
3120,5163,90,2147478487
4443,5813,34,2147478443
-2191,-198,57,2147475676
1711,702,60,2147476555
4857,-14,35,2147476791
1773,-1820,91,2147482567
-3963,-1417,55,2147479038
4825,6112,66,2147481222
1467,-2339,56,2147483307
-3394,249,40,2147482954
-3317,781,30,2147475325
2504,5167,2,2147475691
-2278,-1639,37,2147481329
4822,7203,52,2147476762
2704,3819,51,2147477814
-467,-4425,23,2147478501
-1703,352,25,2147481743
-4986,-8312,91,2147481946
3099,4656,72,2147480247
4937,7635,36,2147475989
957,167,90,2147479967
-3315,-6232,47,2147482970
1809,5509,66,2147474757
-812,-1712,40,2147474898
-4903,-420,48,2147480120
-3213,-450,27,2147481056
-3868,-2991,31,2147476721
4806,847,98,2147479018
738,-2236,70,2147479193
2089,-2672,70,2147481920
4530,5662,84,2147474563
-1731,-609,31,2147473909
-292,3061,37,2147479162
-3744,-1667,19,2147476967
-4292,-2876,7,2147481798
3657,7949,67,2147476688
3308,-1497,25,2147478551
-3726,-5017,78,2147476310
-1489,-2214,69,2147480606
3834,8706,47,2147479889
3810,-21,95,2147478912
-4699,-8133,68,2147480585
2230,6033,45,2147475620
3265,2902,57,2147475822
-4745,-6635,69,2147474975
1261,-1322,66,2147478538
-3109,-4645,28,2147480370
-3030,-4077,82,2147480962
1748,1751,9,2147482679
3720,821,70,2147480896
775,4051,64,2147480374
-2343,-1220,64,2147474195
3071,-640,16,2147479377
-2095,-2426,21,2147479200
-2979,-4355,99,2147477524
-4864,-5639,13,2147479529
-1860,-4273,5,2147483165
4,3404,29,2147477439
1080,3488,46,2147476519
-3632,-823,96,2147481190
-4008,-1696,19,2147474222
3005,1691,15,2147474749
-3819,-2002,67,2147481869
-1871,-6717,33,2147475023
1294,5868,0,2147478882
-2746,296,76,2147477596
1840,3553,47,2147480522
4262,7644,7,2147477452
-2028,-5514,21,2147478112
-3655,-6738,67,2147479493
-3389,-6311,33,2147477379
779,5229,59,2147481173
718,-646,44,2147478045
-4289,-241,36,2147481535
1444,-136,22,2147479438
-194,1650,83,2147477398
-2094,-3543,23,2147476782
-1577,-2520,90,2147474947
-265,4083,12,2147478254
289,3087,68,2147474534
-3741,-4651,79,2147483398
3065,1619,59,2147475694
3158,-828,37,2147478538
-3508,-923,47,2147480650
-4546,-8629,92,2147480249
1241,615,25,2147479615
-4016,-8056,85,2147479175
983,-2148,87,2147481542
-655,47,76,2147479544
902,1934,84,2147477105
-1230,-6201,0,2147481205
4196,1317,3,2147476946
2739,5954,66,2147481150
-3030,1700,86,2147478924
3762,4,79,2147475174
-2134,2732,12,2147475798
4551,8378,38,2147475804
1861,-1842,30,2147476442
-4760,-2906,23,2147477891
-1442,-2582,78,2147480474
-4863,-6129,4,2147476690
-151,3183,48,2147480343
2466,3871,85,2147480540
-2981,-1807,85,2147477739
-3808,-6453,10,2147476882
-2438,-5643,23,2147474083
2502,7117,44,2147483297
-3973,-6807,73,2147476020
2905,3888,33,2147473759
-2088,-1599,10,2147476682
-858,-2235,56,2147479222
3029,7784,28,2147479536
-1368,-395,21,2147482936
-3587,-2083,32,2147481822
1842,5791,71,2147478697
-1416,-6235,48,2147481008
4991,6164,95,2147483136
4176,1540,22,2147474605
-2785,-7660,68,2147478479
-3549,651,94,2147478616
1703,4072,28,2147481933
-2730,1977,5,2147476414
4005,7506,51,2147480473
-1589,-2871,88,2147474315
-2956,-6840,88,2147481571
587,-2585,94,2147474162
-2655,1621,13,2147483083
1628,-3296,16,2147477937
-3428,-1341,79,2147474459
1609,4665,27,2147479355
4544,4948,8,2147479497
-1132,-2995,65,2147479720
2799,1285,3,2147475168
3614,7377,19,2147479397
-470,4145,40,2147475126
-3247,412,35,2147475649
3264,-1590,5,2147479466
3797,7563,64,2147482871
-2406,1097,49,2147475786
1277,-3288,63,2147476717
-4866,-5248,2,2147473998
4668,3083,36,2147475953
4184,3875,2,2147480856
-3104,-5039,32,2147480518
-2339,-4361,58,2147478439
1459,2566,14,2147474912
-2339,-1174,55,2147475205
-4725,-5647,60,2147478608
-4636,-8842,67,2147480036
-4411,-5117,78,2147482625
-255,2122,70,2147480382
4047,3080,67,2147477554
4378,1220,61,2147481705
-2600,506,66,2147477081
2500,1515,22,2147474313
3242,7902,13,2147482400
1783,340,5,2147477305
3773,-440,32,2147477796
2566,3843,8,2147480551
-4030,-191,11,2147478947
3191,-314,98,2147475190
-2114,-1926,94,2147474365
-1539,194,50,2147476787
1360,-3162,2,2147476568
4168,7596,55,2147474302
4894,8250,45,2147482971
-4431,-6103,35,2147479976
3878,2158,12,2147483615
-2962,-6888,12,2147481538
2523,7056,57,2147480381
4259,1289,97,2147477459
1791,2948,84,2147475397
-3018,-2308,33,2147479465
-542,-4423,42,2147479759
-4474,-2320,27,2147474729
845,3816,55,2147480422
2197,2298,46,2147479011
-3366,-8273,34,2147476849
-2054,-6966,77,2147480646
1357,-2198,81,2147478979
-3170,-1385,18,2147482919
-2566,1306,82,2147473938
4823,25,96,2147480608
3010,7888,50,2147479386
-2978,316,98,2147477071
-46,-959,19,2147477147
3998,6164,28,2147481821
3718,5636,71,2147481452
3489,3361,88,2147479216
1731,-1192,80,2147474491
4781,1170,64,2147474561
-1486,1968,37,2147478087
-3067,-7674,48,2147479315
-377,3779,93,2147481544
2507,4002,27,2147477638
-2328,-5615,32,2147482816
134,1753,12,2147474848
1602,-3361,87,2147481037
-915,2795,43,2147475296
-3959,-4244,85,2147473769
-1324,-2603,51,2147478018
-4766,-6626,76,2147482799
-4001,-7667,75,2147477463
88,567,40,2147478055
4715,8050,48,2147475000
-2897,914,6,2147478870
4600,2521,35,2147474335
1754,-2410,92,2147474503
1707,2019,92,2147478084
1153,-3043,25,2147473669
-548,-3885,26,2147480965
-2580,-5052,23,2147475652
3706,5933,94,2147480360
-2663,-6708,70,2147480461
-3022,-6493,80,2147474617
2445,1729,32,2147477426
2131,6944,97,2147480982
161,-550,17,2147482184
-742,-1371,4,2147483569
1623,5274,0,2147479228
1228,2055,70,2147481725
-3635,-1291,97,2147476979
4575,5666,2,2147477943
2521,4080,35,2147479796
-1866,-1046,34,2147480091
-3133,1258,50,2147476955
-4832,-2045,11,2147479514
3027,2708,14,2147474187
3331,3565,3,2147478919
1582,-1845,55,2147480820
1763,1980,96,2147475136
-3501,1168,15,2147473933
1687,1932,92,2147479381
-2961,350,5,2147480130
4512,4462,62,2147474885
1031,-2226,22,2147473760
-1384,-2490,76,2147478081
-938,1909,43,2147481929
-2800,-5657,0,2147480574
-2125,-605,56,2147483339
1918,5066,75,2147474701
564,-1565,26,2147475211
1764,2598,24,2147482196
378,-2765,85,2147477374
-2604,-5343,61,2147480337
507,5506,97,2147478202
2480,2639,17,2147482310
-2681,-4474,79,2147476562
-1419,-3333,92,2147476634
-3846,-1679,29,2147476268
4183,1415,29,2147480817
774,-1143,83,2147482981
1952,4793,46,2147478051
391,5296,21,2147478307
2914,-1604,41,2147474686
4773,9070,33,2147480215
947,4980,62,2147473702
2258,3240,3,2147481761
-2272,-6318,30,2147483141
1845,4508,50,2147481060
-3506,-1900,49,2147480773
-4793,-8710,13,2147477115
1751,4708,7,2147475142
2548,6172,68,2147477781
-2564,-2171,7,2147477351
-4362,-8134,10,2147478513
-2804,2091,28,2147473830
-3972,-8447,54,2147474884
-4165,-6682,84,2147482460
2304,1353,38,2147483384
-4608,-7142,12,2147477775
-4539,454,63,2147473882
-3215,-1973,48,2147473720
2310,4155,18,2147479415
4589,8856,66,2147475437
-3507,820,97,2147482467
163,4775,82,2147482507
1688,339,95,2147477671
-243,680,99,2147482433
3216,6425,51,2147475908
-3645,-589,77,2147477910
131,533,70,2147481036
-48,-4079,19,2147480193
-2339,1455,95,2147480582
905,-1664,53,2147481104
-4035,-7298,94,2147482808
3202,4453,85,2147482018
2990,4217,4,2147479962
-4032,-8596,94,2147479765
3107,3612,78,2147475699
3484,-1055,61,2147478079
-2061,-6973,16,2147482034
137,1166,52,2147476588
-29,1816,36,2147477276
-2150,-5772,18,2147481282
-584,-4735,9,2147479111
-1236,1143,43,2147483071
80,-4025,97,2147477346
4651,2194,48,2147475607
3066,1619,88,2147475174
2196,-682,36,2147481487
3913,276,57,2147480577
4075,6857,91,2147477167
2503,3351,14,2147475343
-2979,-6232,19,2147479544
2127,2149,54,2147481638
1409,1663,12,2147480114
-646,-2193,19,2147474024
2374,6212,42,2147474426
4337,3628,94,2147478923
-4679,-2974,81,2147476991
3380,3986,40,2147479640
-2664,12,47,2147477243
3366,4158,55,2147476147
-4731,-3181,91,2147474234
-2917,-6682,67,2147481137
-215,910,87,2147482894
-4160,-4077,43,2147476647
-1528,635,72,2147480392
2739,248,46,2147482449
-2962,-6112,49,2147482646
-2547,-4531,31,2147476131
-997,-3684,95,2147479443
2186,4201,53,2147481557
3621,5559,38,2147476347
512,5300,84,2147481132
-1012,-3142,57,2147483191
-387,-2523,60,2147473756
4524,7897,90,2147482365
-3048,-3348,99,2147475146
-4340,-8025,71,2147479745
-2928,-2486,82,2147482789
-4185,-4408,92,2147475315
-2247,-742,18,2147476832
-3996,-7684,68,2147481101
-779,413,21,2147478595
4988,1592,34,2147482445
3160,509,9,2147483464
2120,1484,14,2147478565
3081,7091,1,2147481076
3550,1911,21,2147480509
-353,1328,98,2147478050
-4665,53,82,2147474705
2055,202,11,2147479960
-4279,-8894,97,2147475016
2115,-2626,61,2147481750
2536,791,44,2147479386
3947,2104,57,2147483511
4791,2150,19,2147478281
-3739,-2416,50,2147477386
-3502,438,6,2147482767
-937,1291,23,2147477273
3681,6877,66,2147478848
1150,-3378,69,2147476384
3794,-20,96,2147482544
2699,5031,52,2147482122
1381,1620,33,2147477331
3048,345,32,2147474618
-2221,97,92,2147474136
4530,9413,22,2147481109
2526,-825,57,2147482009
-4083,-730,67,2147480798
449,1131,68,2147483432
-785,3505,97,2147482405
-1747,-5959,79,2147483257
956,2697,39,2147481003
-1749,-1481,46,2147482224
3799,3225,42,2147476783
-2848,890,60,2147477824
4874,362,41,2147480571
622,-1257,61,2147476904
-1548,2293,66,2147481160
3572,6405,54,2147482077
-113,-2123,48,2147481111
-4779,-2161,48,2147480090
-4383,-6813,77,2147478480
-2210,616,32,2147476224
-946,1110,27,2147475719
1508,-3268,56,2147482171
-1650,-2823,40,2147476777
-4591,-7675,78,2147477932
2072,-877,3,2147477183
-2032,1904,19,2147480013
274,-2884,88,2147474000
-964,-3325,34,2147476770
2143,3246,52,2147478855
670,466,38,2147475679
-3982,-3633,52,2147482699
4610,2110,85,2147476574
4578,4808,98,2147479473
-3454,-6309,91,2147477692
-556,-2133,9,2147481529
4748,2434,79,2147481239
-3344,-1565,86,2147478268
3583,3872,82,2147474818
1473,-2441,64,2147479288
805,2527,0,2147478565
-4505,-6510,52,2147478893
1393,1903,45,2147483445
1325,1424,25,2147480954
1810,-2084,97,2147479449
1674,6237,1,2147480393
261,-3976,27,2147481911
691,2750,83,2147475940
4091,3114,26,2147478322
-1457,-866,27,2147483073
1333,-2906,30,2147473841
1222,-1135,46,2147482569
-3532,-2240,6,2147481875
3983,5046,71,2147478845
1323,5258,95,2147480836
2108,-1538,74,2147482084
-3814,-1905,47,2147477114
-2169,-3508,25,2147478860
4306,6858,54,2147481768
774,1137,88,2147479593
-3937,-2278,6,2147479143
-2268,-5396,83,2147479967
4076,-606,56,2147475429
-3626,-3184,57,2147483055
3544,5724,93,2147474263
2887,-1866,0,2147477811
3875,7710,81,2147478922
2968,3908,71,2147482293
-2774,-4162,28,2147475179
-3356,-3091,21,2147478209
-4833,-2391,95,2147480219
-2456,-3588,39,2147475423
3914,1223,61,2147480784
-2977,-7628,13,2147482989
3360,6313,1,2147477354
1819,-412,34,2147478803
-1655,-3990,70,2147481053
-2458,1867,66,2147478994
2110,990,78,2147473730
-3613,1016,97,2147483363
-2561,-6245,21,2147480442
-4316,-2876,17,2147478584
-2887,-6930,45,2147474755
1028,1728,81,2147475722
2582,6594,62,2147481385
424,-583,97,2147478122
269,2777,35,2147482220
293,4193,45,2147474284
1547,1743,36,2147474447
-2817,-3938,17,2147477660
2045,-142,42,2147473930
-1957,-485,28,2147477957
293,4183,75,2147483019
1362,3018,17,2147475694
-4537,-5677,94,2147480321
-4550,-7635,14,2147474502
2076,-2609,58,2147474264
-3624,-5809,93,2147476878
-2075,2169,99,2147475736
-591,-5044,27,2147477521
2042,6763,52,2147481320
4048,2032,14,2147478262
-3750,-2011,42,2147482868
2928,-282,32,2147474692
-2231,-6904,1,2147474293
1776,-669,58,2147474588
-2518,-4419,7,2147473990
1732,4717,32,2147475314
-3346,-1214,34,2147476112
1811,5153,17,2147473685
3540,4754,89,2147478079
-2391,1959,20,2147473898
3455,4385,63,2147478655
-4013,526,27,2147480886
2546,-728,83,2147473911
-2176,2274,44,2147480175
4248,1703,19,2147479534
-1635,2817,3,2147483254
4505,6202,35,2147478753
-3980,-5136,97,2147475269
2914,3972,76,2147475401
3520,-934,94,2147482401
3998,8223,51,2147477230
-2260,-2359,38,2147474805
-2918,-3266,70,2147479156
4795,55,80,2147483605
-4500,-8485,11,2147477804
-1037,-719,54,2147477483
781,-2120,93,2147479509
-2435,865,47,2147476751
-1919,-2622,97,2147478400
3405,4616,85,2147474693
2473,5032,84,2147481663
99,-4398,8,2147476505
4533,7681,11,2147474750
602,2614,80,2147480951
4515,3324,79,2147480093
439,913,68,2147479650
1647,-137,82,2147482226
4994,2617,56,2147475260
4141,8401,27,2147475213
-2105,-4369,16,2147477003
559,4367,21,2147476155
-499,2853,34,2147475848
3217,-1701,58,2147477652
804,2741,78,2147479458
2362,446,18,2147482646
-4796,-4512,49,2147477431
-4176,-5428,25,2147474288
2390,2587,59,2147479573
1768,451,43,2147477734
2595,-1981,55,2147475747
-2306,-3711,98,2147481515
-1734,283,42,2147481546
2129,5224,22,2147482081
-612,-3190,73,2147479437
2316,159,21,2147477397
-3097,-3873,46,2147478394
-4575,-7174,54,2147483274
-4957,-3659,10,2147480843
1035,3106,54,2147475081
-4853,-7683,25,2147480150
2155,4452,0,2147483279
4019,8963,99,2147477925
727,3791,61,2147478535
2285,5636,20,2147481751
3743,6134,7,2147479581
247,2765,19,2147481155
4684,9117,44,2147478096
-3223,-8164,80,2147482316
2860,6387,78,2147483158
-620,477,84,2147478976
717,-117,64,2147478842
4313,4732,59,2147478998
-3954,306,66,2147479344
-1660,-483,94,2147477305
2300,4202,55,2147483128
2444,6815,30,2147473916
-446,-5397,84,2147476583
1771,-2114,86,2147482861
